,0
197,0.27348605813268695
198,0.5374551115030548
199,0.34891732213463417
200,0.3594086802342981
201,0.45056324398511394
202,0.43131810799094067
203,0.21398245061149992
204,0.406710121742866
205,0.40556055185349804
206,0.5067000847233467
207,0.7804003136616395
208,0.8210429532438313
209,0.6590711019106085
210,0.18364799886559408
211,0.12485220343073117
212,0.16983020893981865
213,0.35565664928765334
214,0.23118840272417868
215,0.021344980872774158
216,0.3646084891467289
217,0.46495725092613616
218,0.16374440598728948
219,0.4540906558271603
220,0.12754617138580807
221,0.33009803040321123
222,0.45488548954997454
223,0.14334407689616832
224,0.6256836883216238
225,0.45104746700281134
226,0.46280910093169936
227,0.3513855103614212
228,0.42516748923223535
229,0.32705669708041246
230,0.3885383371399476
231,0.7029253205020825
232,0.19123263158539727
233,0.29775324678228865
234,0.27600556418981304
235,0.44563625635245613
236,0.40132793505912584
237,0.12531135502754603
238,0.3005908821939635
239,0.3660517522586441
240,0.4630780339232231
241,0.4686778540689557
242,0.5865512084505614
243,0.21977025860813298
244,0.7396727731859846
245,0.40268555037085263
246,0.2821313717249966
247,0.2530773579894073
248,0.4102721399973772
249,0.498569750006225
250,0.5425996619086071
251,0.7226852881906892
252,0.577160940537857
253,0.6063974478118632
254,0.409867315536637
255,0.28346143040514654
256,0.3035267763933543
257,0.5010095842206964
258,0.43382943299657484
259,0.507332039744097
260,0.18279932995995657
261,0.3905608357673221
262,0.5256939872501634
263,0.2741080062054802
264,0.35544825723266854
265,0.4829933072848105
266,0.034662224827702905
267,0.3700810782931027
268,0.28454020814352937
269,0.561830270516625
270,0.41636774130700827
271,0.4013537831973097
272,0.5702399361393735
273,0.22351416069983657
274,0.5057162263951773
275,0.2770993209820064
276,0.48568278047749963
277,0.4322338928181944
278,0.20343856352432257
279,0.5899731960667769
280,0.4754954179237102
281,0.540793015751707
282,0.44528905927409623
283,0.47261103813673067
284,0.2412076033850556
285,0.3248879533604093
286,0.5340719755482848
287,0.37878363081115085
288,0.34411868820072516
289,0.07274274186347068
290,0.73797675146793
291,0.3284789613885385
292,0.10246337750781712
293,0.21868039038616327
294,0.7465216361463977
295,0.7159311500362736
296,0.4953450639702465
297,0.5436765204106838
298,0.50642478085336
299,0.45185586077251927
300,0.027042447229296832
301,0.3511605662842189
302,0.4012482125673874
303,0.5261756806431601
304,0.7587471640784516
305,0.5159194219122603
306,0.40995608173710335
307,0.3451241016537408
308,0.24309032234264036
309,0.5333268545866992
310,0.4426062462553693
311,0.352694013293706
312,0.24747038909764893
313,0.5190642353339979
314,0.4040291940808839
315,0.13476378480443246
316,0.35402805357979356
317,0.171378643771197
318,0.19036224971362134
319,0.10829143341076672
320,0.26834033245466066
321,0.5639992870350572
322,0.4980999974152598
323,0.5618894539987911
324,0.1617185233542883
325,0.4012867779363595
326,0.25966857433407536
327,0.5542854091538648
328,0.2874403996918463
329,0.2574285809997483
330,0.25034903391792507
331,0.5147448276900187
332,0.2693245998928489
333,0.2477641891179276
334,0.19668602694359646
335,0.35760835082767933
336,0.4284614121170704
337,0.2582736493305754
338,0.44630457158109693
339,0.40656905495842083
340,0.6618216518445551
341,0.09915146588634279
342,0.48216640266202354
343,0.37986659560717917
344,0.12888559309903783
345,0.5089612993623637
346,0.19294076020277567
347,0.0679766601450864
348,0.47041239331635676
349,0.26288381593431437
350,0.3084364096916489
351,0.3167681456340752
352,0.43231125939343246
353,0.12831959567281856
354,-0.0252552962926935
355,0.16047322493326416
356,0.4465937223199159
357,0.43911592806052213
358,0.16269506179897403
359,0.13377663417978986
360,0.6087645798167615
361,0.4984303889429589
362,0.44895820369708356
363,0.29107360900231166
364,0.6914063552021847
365,0.35681248972630175
366,0.12255995466043437
367,0.5724826846083638
368,0.16033526668174977
369,0.5367106037239716
370,0.2046702028249986
371,0.23165066969265846
372,0.4193904810199024
373,0.45890318777842576
374,0.3755406188229367
375,0.4649504950892774
376,0.052005234546358484
377,0.24677125393831564
378,0.16583194667958606
379,0.6391477969170497
380,0.3934130239950327
381,0.2507962122372257
382,0.205948183695883
383,0.4466573513727981
384,0.46088739848064714
385,0.6877486660081178
386,0.4817005018353361
387,0.33864272041426824
388,0.5056271897124002
389,0.2276303507949025
390,0.5406262316871417
391,0.43465153442187027
392,0.17662995945846588
393,0.32153558615166516
394,0.5858827078730136
395,0.5731817186553348
396,0.2481450745713615
397,0.3713167232576005
398,0.3057885883210338
399,0.33100003707605846
400,0.6589607433376181
401,0.2653238541855683
402,0.0834554006621261
403,0.22480663383530028
404,0.3823560170210249
405,0.3747486083747445
406,0.3184072525148627
407,0.15435034952029206
408,0.4622993648198598
409,0.5215268508812001
410,0.44467197164076494
411,0.09747587388503604
412,0.5446740952235404
413,0.3905313030750871
414,0.3237417206363127
415,0.5399661760450574
416,0.1874100707032788
417,0.4343201725812771
418,0.28010150978823384
419,0.4276674788674708
420,0.2914653573027989
421,0.12620377141057876
422,0.5040920211672567
423,0.008255334371235327
424,0.5002559586533989
425,0.5946381046374015
426,0.24640958545718142
427,0.33762236023751463
428,0.3329434828966228
429,0.7962665345776254
430,0.4169918961808382
431,0.29513532816356813
432,0.2616957432527894
433,0.4698712072395421
434,0.43247898247109007
435,0.37689987247773876
436,0.281978196212872
437,0.4171629886722291
438,0.3420147028369002
439,0.339209047853315
440,0.09690426343973138
441,0.5640852767698749
442,0.49418250670715813
443,0.22417751975273786
444,0.2252459764589666
445,0.1531132031877435
446,0.3447531539552625
447,0.010198155860859707
448,0.28304369596277873
449,0.48832320767220616
450,0.2145606162413318
451,0.21494626534858613
452,0.4183495428630799
453,0.5424558501612005
454,0.40969073089155356
455,0.1762462748511791
456,0.49102479518955405
457,0.2339270531656171
458,0.5186146353719262
459,0.012700874824762136
460,0.7500759040071168
461,0.22292157253194064
462,0.3531405889574283
463,0.44236294657765163
464,0.2966809604654532
465,0.32894492648046475
466,0.19300124656559248
467,0.29979970121871774
468,0.26256592978913196
469,0.20655126222534814
470,0.4963968991294025
471,0.22813336984992102
472,0.2853986439004051
473,0.36174432335113277
474,0.43793927180541403
475,0.4368168030298872
476,0.1560537889500745
477,0.410633955481782
478,0.49388850267992834
479,0.15071265776445583
480,0.06008314102058095
481,0.48360978857166415
482,0.5040774580670642
483,0.2785544755894704
484,0.3738332935601359
485,0.25895125205271735
486,0.22532636454173213
487,0.2670528491769119
488,0.5136202436529845
489,0.7825876470492552
490,0.0007429741126727267
491,0.4390465848452207
492,0.3131604238034581
493,0.41205856583513095
494,0.346665080965654
495,0.33643801620987657
496,0.509967040575295
497,0.7462432291328144
498,0.3473252458613125
499,0.4911034560385638
500,0.3402402361981158
501,0.20148427208411282
502,0.64093116790494
503,0.31922328410744394
504,0.4718812853629944
505,0.2411376880535453
506,0.2903090160826098
507,0.37200732866776015
508,0.4111823496185157
509,0.5000352511244416
510,0.34039564076966744
511,0.5647981538212238
512,0.43527940880347415
513,0.44426030405740996
514,0.3037983832701537
515,0.16678553562169507
516,0.55071565271958
517,0.38621322395562013
518,0.41654915239625623
519,0.132244899537602
520,0.256527094496297
521,0.5408571750100072
522,0.15851235609606382
523,0.37485187796506
524,0.26431786621088005
525,0.28555521537410217
526,0.2590408045633199
527,0.4878208543625627
528,0.4744892911832007
529,0.174690492159747
530,0.3589996112795148
531,0.29283943391398815
532,0.12526778565213853
533,0.23868046746091467
534,0.8615943507239725
535,0.2809118587176633
536,0.7413968282544979
537,0.22378117003738054
538,0.41632544730824467
539,0.4535036791453268
540,0.8219354831459288
541,0.2969616037029458
542,0.46880113069503265
543,0.2621156016505714
544,0.4184409402553871
545,0.31960989489572705
546,0.4727852426914238
547,0.3771339657520462
548,0.3814350570797688
549,0.24812982749175394
550,0.36973620547693264
551,0.20511987742657567
552,0.3031073557206908
553,0.40145455848668726
554,0.4288879916352598
555,0.32297512854064475
556,0.3840466479558207
557,0.3850081461627725
558,0.33013123447758164
559,0.6104962544157596
560,0.6010298620676505
561,0.4807182026397524
562,0.3917430241245782
563,0.2294574331870833
564,0.4235474908703685
565,0.42980227099847684
566,0.4178680166264241
567,0.2828366816908463
568,0.25704348473193234
569,0.6859837689635022
570,0.4843289005521854
571,0.3504371360931216
572,0.4025083742022914
573,0.6927619148395572
574,0.5353733292431565
575,0.37382810166835456
576,0.15908985477808713
577,0.552603289009014
578,0.44704138973481505
579,0.6373261181182526
580,0.23209599287994076
581,0.18557509283851628
582,0.19651615642831763
583,0.3447156277389593
584,0.23632498891743794
585,0.46856385238277937
586,0.4187304141315874
587,0.21162745728623827
588,0.4157841987024862
589,0.2511618643423817
590,0.49713052307342726
591,0.42844861947073815
592,0.43078110137401726
593,0.6095950245962739
594,0.22521485023584867
595,0.08633373120262862
596,0.2967026246649509
597,0.8234098166548974
598,0.2853204596148383
599,0.35543983285889363
600,0.5557411710541834
601,0.4418236792200217
602,0.37101327825415087
603,0.5310136296457314
604,0.4446739163072657
605,0.32650630242253786
606,0.3914406915117682
607,0.5566378940850428
608,0.5608463888248575
609,0.13622153908921775
610,0.7470689437537061
611,0.5191641607426027
612,0.25915809677123497
613,0.13459382069957243
614,0.673548628230838
615,0.2166875743969125
616,0.1501327833785249
617,0.32180218499973523
618,0.2472945660275799
619,-0.017007259326340892
620,0.37245798250392853
621,0.5550687593086596
622,0.4162381688813467
623,0.47230732510960166
624,0.6022199093647596
625,0.48179538027377045
626,0.5252610601001636
627,0.29842178086406795
628,0.16393065212087285
629,0.4502803909581887
630,0.37972549658940624
631,0.47985161828673545
632,0.5886756260120231
633,0.12270460334092677
634,0.43285760639729826
635,0.24506984147745808
636,0.0812949034749573
637,0.03144958756966015
638,0.3360836143486653
639,0.28662910775807426
640,0.3163926305754929
641,0.3782340018740767
642,0.46831005971992545
643,0.3387462560205837
644,0.2399265745772679
645,0.19702446333846407
646,0.20021133163201235
647,0.3569242390728368
648,0.4511050998774904
649,0.4396244688985454
650,0.3990007987993361
651,0.45869496291014206
652,0.3877037708564799
653,0.3961557927421155
654,0.5598317180240644
655,0.7031013838965694
656,0.3308863727428887
657,0.5072428116743887
658,0.43177226901408744
659,0.45873002493404663
660,0.5393443902699009
661,0.3854789801040677
662,0.29295100353171694
663,0.1160976536645591
664,0.467413192440587
665,0.4331424923332374
666,0.5355977420352661
667,0.0480395931512444
668,0.5080832815645425
669,0.674159550191136
670,0.3952652566701092
671,0.4624690962355255
672,0.362123067081763
673,0.13513223214253278
674,0.3931054528648847
675,0.21747816683703125
676,0.1069417215071262
677,0.4872715758144439
678,0.11032574902754955
679,0.2078484052514115
680,0.2505764998662763
681,0.5079029428120312
682,0.06411973168481166
683,0.3705411366258744
684,0.4982826373741523
685,0.413992032092044
686,0.22031017399671915
687,0.1627145915461586
688,0.38244035243340385
689,0.13407209757314958
690,0.7394429355416156
691,0.23638285586760968
692,0.6085824111907512
693,0.364093321332725
694,0.6790095388811587
695,0.2609789913753705
696,0.40522350844124017
697,0.15089342432734662
698,0.2005951520278279
699,0.3277260882025222
700,0.5272401064755113
701,0.3518802163305397
702,0.40603432710844317
703,0.47471934138561983
704,-0.022411694409330163
705,0.17712269137228087
706,0.42569808482648663
707,0.47550064144894405
708,0.43263083434833194
709,0.4290377531924443
710,0.36492261790286384
711,0.5275076014309669
712,0.35098530389269966
713,0.08333842703144749
714,0.575623350403218
715,0.523630628944426
716,0.28071934351464506
717,0.1987015022246238
718,0.3110984717831306
719,0.37613136884961035
720,0.7443735392672414
721,0.141351693680547
722,0.33527735522028823
723,0.3386546496154673
724,0.35916607983065474
725,0.6874925298799983
726,0.26339896519678657
727,0.21082955834252154
728,0.26453710143396186
729,0.4604750601100493
730,0.08383650927519028
731,0.412919912388103
732,0.2773461026692473
733,0.35914996590615517
734,0.18798936445480358
735,0.17911977433374643
736,0.1694879530381452
737,0.26681755197210594
738,0.5864376629235266
739,0.3688603519689416
740,0.28951546577048837
741,0.3198183656029772
742,0.32758362621553583
743,0.34860331288608987
744,0.23094905177988653
745,0.45858077434865885
746,0.46691815797334624
747,0.03449654126676387
748,0.6714509349091574
749,0.4267943440669527
750,0.37129170903854647
751,0.21778849766853015
752,0.3757451695577806
753,0.2691507338835
754,0.27575964436236783
755,0.8278185955882517
756,0.6107674898126927
757,0.40068873638141544
758,0.20633636292742027
759,0.3114757239342818
760,0.037154809213150404
761,0.6322285591641574
762,0.377793948153229
763,0.3258899404111126
764,0.6273933263055721
765,0.6841587324325739
766,0.12748237093960665
767,0.5667136483191472
768,0.6146233711040001
769,0.7311876265866265
770,0.41472907131763376
771,0.5722153715365789
772,0.5811012607341356
773,0.24820666147474546
774,0.4899498172495073
775,0.714036581748369
776,0.8179984412298684
777,0.560242989554199
778,0.4356950280890929
779,0.7223614650394731
780,0.17201285025443938
781,0.4082911796756804
782,0.3531193237894238
783,0.5500609575073966
784,0.42557926860978224
785,0.05833076650544046
786,0.5410603777001508
787,0.5080514792187221
788,0.566239624756318
789,0.2120786828796439
790,0.4148020048844296
791,0.5380557031018659
792,0.2594888227720114
793,0.2976836050721271
794,0.6618072509830102
795,0.49056345367450355
796,0.3303044503262618
797,0.30545269444699946
798,0.3726604594476372
799,0.6192022345996012
800,0.48306013014598853
801,0.5590882340303839
802,0.38744295580582805
803,0.43535500482361783
804,0.31571391916306113
805,0.5279327733490481
806,0.27363695781560443
807,0.6226150586405269
808,0.33273418772169006
809,0.3503265370605322
810,0.5635344001181093
811,0.6368435377133533
812,0.4871458703670058
813,0.29822236466962404
814,0.03573666020748863
815,0.2742889518148236
816,0.449533905902174
817,0.4228784454392981
818,0.4130564378828935
819,0.5688460358979263
820,0.6013172018828576
821,0.19638352025619635
822,0.21774888956280877
823,0.15591409697417133
824,0.5586596908019029
825,0.3802889943705775
826,0.5544179085099592
827,0.44330295184869534
828,0.45351848332096145
829,0.40184110518379207
830,0.610726437977064
831,0.19691376806128316
832,0.14329836163606094
833,0.3308962374268199
834,0.27583209019354443
835,0.3831522079624983
836,0.2692205385411496
837,0.24225548539134573
838,0.5874211838045547
839,0.09748802108021774
840,0.6056352621549226
841,0.3774958029737465
842,0.3558644345872231
843,0.22995345025647257
844,0.35788624435428296
845,0.5368593774039712
846,0.30869976444235303
847,0.45214953080441705
848,0.48032753858458543
849,0.34810018620879507
850,0.3893404016129684
851,0.1986898768900045
852,0.3524676295029227
853,0.49395326399238704
854,0.3011310195547493
855,0.5790028457215567
856,0.6979835103318303
857,0.46137429622798876
858,0.1373569737920769
859,0.19952501496732952
860,0.4898111052078001
861,0.3543791438521866
862,0.36179386486020276
863,0.4555120752380384
864,0.19373317841199664
865,0.21895477045036277
866,0.6068821309112216
867,0.569267786877586
868,0.559556494751123
869,0.4076690490461111
870,0.16820861213142618
871,0.11724266432141241
872,0.1980660771537363
873,0.39095687118622874
874,0.3528248525772747
875,0.036646659558927645
876,0.3792719697825301
877,0.054111058952313114
878,0.23206716418716997
879,0.2420139483407254
880,0.4084988320914251
881,0.44872931300503255
882,0.17966483325849136
883,0.4974687470691599
884,0.00843992754188047
885,0.1490452757133216
886,0.06956881793384716
887,0.11181571999330737
888,0.28601721702527905
889,0.44943522557528526
890,0.4145754754667464
891,0.3721344325686878
892,0.33683893814246724
893,0.3401890727683891
894,0.5099185349656449
895,0.4158198649033924
896,0.3815866872363235
897,0.09133231312722918
898,0.19031290003323198
899,0.842426235267974
900,0.274828208417705
901,0.25906961938439127
902,0.06523994096468676
903,0.8104447601455842
904,0.1373540761466305
905,0.44501156573416295
906,0.5347344084031741
907,0.15067743265805086
908,0.31272837127220454
909,0.07314687153878476
910,0.13859780318880602
911,0.5470859157071233
912,0.26785940043671663
913,0.7435125638968467
914,0.0361321032312386
915,0.4864876336422166
916,0.6292172168831663
917,0.8069049644878977
918,0.4965040367619466
919,0.4545371889357748
920,0.5654901289904003
921,0.46512495978426693
922,0.2975352803118169
923,0.18251194816095367
924,0.36267147291174046
925,0.47282192682632956
926,0.5049018179272788
927,0.1977177640206408
928,0.21993883958578309
929,0.34816537324556324
930,0.14528265795288092
931,0.46815503161244176
932,0.20943901848113514
933,0.4081966205818193
934,0.47952874395017653
935,0.4208099109666686
936,0.4361281735650511
937,0.3096998298209443
938,0.5814433994013296
939,0.29995991110528836
940,0.5794240330143351
941,0.47244944684862467
942,0.3547234036135395
943,0.45662860651195325
944,0.48434499926235147
945,0.3771064073937076
946,0.4326358265950793
947,0.6384743536635132
948,0.47173537677140165
949,0.31812828145068256
950,0.4623360963497853
951,0.365793802331689
952,0.4260698772349643
953,0.26744530423913915
954,0.17410165058329502
955,0.15977758783144944
956,0.38932944540010656
957,0.2863550565020347
958,0.1655420860672225
959,0.41095309990695844
960,0.27042539240607577
961,0.5823229281124286
962,0.19643773678205284
963,0.29141140425886897
964,0.2673394818516962
965,0.09450086021903646
966,0.3470795625260999
967,0.40612703614557183
968,0.34332100624265643
969,0.488519414574338
970,0.33481203824002986
971,0.2072188502752132
972,0.10031417771689248
973,0.5613881121000205
974,0.3551583885314907
975,0.11953122387858567
976,0.2032428774052953
977,0.29665064748846753
978,0.3513493507730608
979,0.38639088801324567
980,0.14988957911502573
981,0.5499684384076153
982,0.5235388441712614
983,0.6095881518111591
984,0.4597782581358709
985,0.11496629836422746
986,0.19386768719247377
987,0.19640135818471516
988,0.38492141142735203
989,0.4406891351744166
990,0.3086260663688622
991,0.3937818410456419
992,0.735669956395492
993,0.1421305932050513
994,0.4285417522384396
995,0.44861857186906745
996,0.31198337407150806
997,0.5379820660281384
998,0.34602186558837467
999,0.3331705966144404
1000,0.397618636014246
1001,0.11191379145753926
1002,0.10700866310505047
1003,0.43674265325207495
1004,0.3974969062309524
1005,0.666081399945791
1006,0.37864220701314616
1007,0.402769176191115
1008,0.6409328628731288
1009,0.5854388448639624
1010,0.44166413216299166
1011,0.4567143429911139
1012,0.2592649139252947
1013,0.4520534734548956
1014,0.5261196340114926
1015,0.6975520010766775
1016,0.11900112465807357
1017,0.7632660944347484
1018,0.7908723748000601
1019,0.3514938806879318
1020,0.4329888869640951
1021,0.8301412919943392
1022,0.4572807212998564
1023,0.35871968760508577
1024,0.21201163957324037
1025,0.07655422836556595
1026,0.1704863770568087
1027,0.21721508347145024
1028,0.30007030490221154
1029,0.29783443901443246
1030,0.3368885215594987
1031,0.3835788933268271
1032,0.24807871449502447
1033,0.3117930523727784
1034,0.39459684300360987
1035,0.31546897581544503
1036,0.09631911211357304
1037,0.4377107215148119
1038,0.0995554374557159
1039,0.39300826639824904
1040,0.4616022437774779
1041,0.20812045775212612
1042,0.07442266069640176
1043,0.4194354013015442
1044,0.34722525995062464
1045,0.4190732325496134
1046,0.10909952175420587
1047,0.4780090001397105
1048,0.4236899141119806
1049,0.4505080833648709
1050,0.42845704880559426
1051,0.4287957940576898
1052,0.3533581586141971
1053,0.4798927369687686
1054,0.24978969665909592
1055,0.6495066045671138
1056,0.1932385080966853
1057,0.5519510079065644
1058,0.347584352942203
1059,0.3727475047744561
1060,0.2768278142375878
1061,0.41748151245708975
1062,0.51597947556005
1063,0.42429471412130787
1064,0.41838899899688126
1065,0.3634622317831749
1066,0.3716279511895892
1067,0.19642649172941679
1068,0.3915447524595865
1069,0.23883294534129373
1070,0.21565508636255934
1071,0.40151945060704736
1072,0.3331291004160097
1073,0.5873751699049901
1074,0.19329011326795661
1075,0.25677469685137877
1076,0.30209345040932223
1077,0.012300424483731495
1078,0.2889979289965961
1079,0.8666116769465584
1080,0.3233601333861692
1081,0.45059013241966706
1082,0.4011790677542443
1083,0.39986895382177784
1084,0.3924298311474089
1085,0.29525029722073654
1086,0.2527179901915451
1087,0.4172668954770949
1088,0.3618857894778742
1089,0.425511990220049
1090,0.5343209070052712
1091,0.4487832086250567
1092,0.35856067662150415
1093,0.4738256396701124
1094,0.3966554242553805
1095,0.2371807060103688
1096,0.330327577075727
1097,0.08081583566765002
1098,0.038501306595123505
1099,0.5434660705589205
1100,0.29378053936221227
1101,0.41701648565072147
1102,0.20009943056783572
1103,0.1384230826889313
1104,0.6293845728869917
1105,0.19154137273057895
1106,0.2241866368094738
1107,0.33480312137788637
1108,0.39736971606361127
1109,0.3858203190533103
1110,0.42905879119118434
1111,0.5365385792219853
1112,0.5207398786118446
1113,0.3344689355491392
1114,0.4475939617779543
1115,0.4602500852967656
1116,0.5678689102255243
1117,0.35688207309845416
1118,0.4992745994452258
1119,0.18396769905400934
1120,0.6848997589789285
1121,0.503424758146417
1122,0.678784140593067
1123,0.5489915996855267
1124,-0.012931276646244827
1125,0.49144102939794015
1126,0.3147347664161267
1127,0.4152305392918983
1128,0.44702339260414214
1129,0.12653050190358486
1130,0.32299621571532405
1131,0.14230176896101562
1132,0.41898262895328425
1133,0.23069106194632347
1134,0.39735630526417826
1135,0.26281264337157645
1136,0.45875426098101424
1137,0.6453873341988456
1138,0.40552060927539557
1139,0.23817692119952766
1140,0.45257694485614813
1141,0.5031942945567525
1142,0.10571663875223208
1143,0.4313118191361761
1144,0.5467150352607694
1145,0.19616071788763179
1146,0.26286000175391777
1147,0.18539965093314031
1148,0.38307834430815035
1149,0.49206318025953244
1150,0.5496543855056072
1151,0.34834831109495007
1152,0.5823357841149125
1153,0.1917317443644387
1154,0.48382518315717743
1155,0.515134729517443
1156,0.25267155324222446
1157,0.350048158767856
1158,0.6870391583285191
1159,0.241920126697804
1160,0.5412371533466867
1161,0.40924083534264255
1162,0.24230149615492957
1163,0.17414842518279244
1164,0.49107081552793225
1165,0.4158487861293959
1166,0.8111356055586335
1167,0.8206202590643291
1168,0.3985176719421116
1169,0.25575630130136157
1170,0.3662853968773787
1171,0.5105514832810963
1172,0.4894065804511655
1173,0.5542090025332911
1174,-0.015131863856806224
1175,0.49639805772200535
1176,0.602932596156221
1177,0.13684198153961713
1178,0.5880160663726984
1179,0.21180509234249437
1180,0.38000514028215815
1181,0.17519806183199904
1182,0.14350666181350719
1183,0.3117300890426666
1184,0.5118872580966658
1185,0.288717742381439
1186,0.25747517724236385
1187,0.3507173636169797
1188,0.44518957649126295
1189,0.27665890878964416
1190,0.1416278934644068
1191,0.13277212334080396
1192,0.377358295556203
1193,0.13856680137864366
1194,0.5330661204826799
1195,0.4735477423650227
1196,0.4059029790128417
1197,0.2522692461265767
1198,0.46800941784350175
1199,0.04472468117557597
1200,0.1661997343917371
1201,0.20451405277860563
1202,0.46482941689019963
1203,0.39052138584901525
1204,0.4320592965206394
1205,0.4662667625583554
1206,0.3028797350282878
1207,0.5333367576428553
1208,0.14255179814326774
1209,0.4794313439740858
1210,0.15268890391621895
1211,0.5580421494871753
1212,0.42640546625232584
1213,0.3252704638094054
1214,0.44051367649589657
1215,0.18571784337618755
1216,0.7406954479919382
1217,0.6911306007423514
1218,0.36179572233917756
1219,0.34910515197028597
1220,0.31136741112663396
1221,0.2918665026376035
1222,0.32971234247269254
1223,0.20486781323129738
1224,0.3191347148162535
1225,0.6141802841600582
1226,0.46182028545123216
1227,0.32863861302281666
1228,0.369754712560131
1229,0.4662623415148534
1230,0.26584643112056877
1231,0.7236063952559728
1232,0.31183449257361723
1233,0.11940365791029862
1234,0.3670026053037351
1235,0.45716882442387347
1236,0.7164943261202908
1237,0.3598942298827807
1238,0.012650016484405679
1239,0.2331458088100583
1240,0.5691317726842314
1241,0.5171536246694156
1242,0.07275559739411844
1243,0.528717986384974
1244,0.4388557478111477
1245,0.53681618200798
1246,0.46158290319393924
1247,0.4001787650518864
1248,0.13320048558734207
1249,0.6516253424321559
1250,0.45447090888502867
1251,0.6872858464889731
1252,0.14515227869078834
1253,0.7587894903321738
1254,0.6817177888743592
