Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.down	Cells_Cultured_fibroblasts	1736	4	0.213256299478349	1	ENSG00000148660:ENSG00000150995:ENSG00000169418:ENSG00000067191
DEG.down	Cells_EBV-transformed_lymphocytes	2077	6	0.0588191742506974	1	ENSG00000148660:ENSG00000134318:ENSG00000110092:ENSG00000106617:ENSG00000169418:ENSG00000067191
DEG.down	Cervix_Ectocervix	2	0	1	1	
DEG.down	Cervix_Endocervix	5	0	1	1	
DEG.down	Colon_Sigmoid	1538	2	0.638638233419278	1	ENSG00000070808:ENSG00000067191
DEG.down	Colon_Transverse	1407	3	0.306404815501254	1	ENSG00000070808:ENSG00000198626:ENSG00000067191
DEG.down	Esophagus_Gastroesophageal_Junction	1417	2	0.59243507279788	1	ENSG00000070808:ENSG00000067191
DEG.down	Esophagus_Mucosa	3139	13	7.99291663873948e-05	0.00431617498491932	ENSG00000137764:ENSG00000154229:ENSG00000166501:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000073756:ENSG00000101333:ENSG00000151067:ENSG00000173175:ENSG00000106617:ENSG00000169418:ENSG00000067191
DEG.down	Esophagus_Muscularis	1591	3	0.378071807495641	1	ENSG00000166501:ENSG00000070808:ENSG00000067191
DEG.down	Fallopian_Tube	1	0	1	1	
DEG.down	Heart_Atrial_Appendage	7428	11	0.453942074807265	1	ENSG00000169032:ENSG00000137764:ENSG00000154229:ENSG00000070808:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000123104:ENSG00000067191
DEG.down	Heart_Left_Ventricle	8588	14	0.253319101171281	1	ENSG00000169032:ENSG00000137764:ENSG00000154229:ENSG00000070808:ENSG00000148660:ENSG00000197122:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000123104:ENSG00000073756:ENSG00000101333:ENSG00000169418:ENSG00000067191
DEG.down	Kidney_Cortex	5070	13	0.00943055380631204	0.50924990554085	ENSG00000169032:ENSG00000137764:ENSG00000166501:ENSG00000145349:ENSG00000148660:ENSG00000067900:ENSG00000134318:ENSG00000150995:ENSG00000101333:ENSG00000151067:ENSG00000173175:ENSG00000106617:ENSG00000067191
DEG.down	Kidney_Medulla	0	0	1	1	
